,subject,nll,bic,model,w_p,eta,theta,phi,beta
14,14,206.42837514985135,439.9372523107248,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-free,0.5848702779359948,0.8528470894546514,0.531098562909792,0.0,0.6839463668359512
