,subject,nll,bic,model,w_p,eta,theta,phi,beta
23,23,148.00801291348802,323.0965278379981,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-free,0.4081213735147213,0.8439549382245861,0.5488420113849117,0.0,1.5198980833975313
