,subject,nll,bic,model,w_p,eta,theta,phi,beta
9,9,109.32210788684813,245.72471778471837,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-free,0.8217227942140181,1.0,0.5873816211960257,0.0,2.8549497749702817
