,subject,nll,bic,model,w_p,eta,theta,phi,beta
6,6,177.9311294897219,382.9427609904659,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-free,0.5006871203591279,1.0,0.8066647471805988,0.0,0.6835325453287496
