,subject,nll,bic,model,w_p,eta,theta,phi,beta
5,5,184.80350265976386,396.6875073305498,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-free,0.8851961965198538,0.6266299801099288,0.5290160188667512,0.0,1.0026281355797688
