,subject,nll,bic,model,alpha,gamma,eta,lam,phi,beta
32,32,158.92642346077446,350.34944933477544,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-free_inh-gaze-dependent,1.1640307797583767,1.0,1.0,0.756423206688421,0.27732250171146966,0.09658814461122098
