,subject,nll,bic,model,alpha,gamma,eta,lam,phi,beta
2,2,104.19358927731642,240.88378096785937,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-free_inh-gaze-dependent,0.14699362778711125,1.0,1.0,0.4838871025312519,0.6391275833075466,7.439266182767383
