,subject,nll,bic,model,alpha,gamma,eta,lam,phi,beta
22,22,198.3019230008207,429.1004484148679,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-free_inh-gaze-dependent,0.23496276103803435,1.0,1.0,0.6578890512638008,0.6369921796554818,0.9385968013001127
