,subject,nll,bic,model,alpha,gamma,eta,lam,phi,beta
3,3,150.0644643325599,332.62553107834634,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-free_inh-gaze-dependent,0.2748588840192942,0.2914773353646188,1.0,0.584154985477507,0.5666007913846192,10.0
