,subject,nll,bic,model,alpha,gamma,eta,lam,phi,beta
14,14,204.0848639652487,440.6663303437239,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-free_inh-gaze-dependent,0.42821966065590433,0.4075702655000033,0.07520278444228916,0.6285988642818923,0.6189546641555412,8.754604385965221
