,subject,nll,bic,model,alpha,gamma,eta,lam,phi,beta
21,21,147.3089546821321,327.11451177749075,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-gaze-dependent_inh-gaze-dependent,0.43609420956701245,0.43500967796887174,0.9941728383545464,0.43625528832560984,0.01291458938534057,3.7404743958519755
