,subject,nll,bic,model,alpha,gamma,eta,lam,phi,beta
38,38,163.81953980376466,360.13568202075584,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-gaze-dependent_inh-gaze-dependent,0.8105436344443085,0.7574223486156548,0.9591330688176501,0.5923895659820695,0.21034374624484878,0.5293125249429863
