,subject,nll,bic,model,alpha,gamma,eta,lam,phi,beta
31,31,39.597802712546454,111.69220783831943,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-gaze-dependent_inh-gaze-dependent,0.03994848633230113,1.0,1.0,0.25666852884564556,0.1873312710148368,10.0
