,subject,nll,bic,model,alpha,gamma,eta,lam,phi,beta
32,32,161.91163205447123,356.319866522169,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-gaze-dependent_inh-gaze-dependent,1.1484381562571462,1.0,1.0,0.8055906276148289,0.0,0.08356732731060576
