,subject,nll,bic,model,alpha,gamma,lam,phi,beta
42,42,219.47808967547803,466.03668136197814,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-free_inh-gaze-dependent,0.591283801425934,0.5656701402121026,0.33579684617497896,1.0,1.0510311886135335
