,subject,nll,bic,model,alpha,gamma,lam,phi,beta
35,35,178.14099085486083,383.36248372074374,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-free_inh-gaze-dependent,0.2861711243838924,1.0,0.8433519479107588,0.45143564382559564,0.37009169311467444
