,subject,nll,bic,model,alpha,gamma,lam,phi,beta
34,34,163.1941628091584,353.4688276293389,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-free_inh-gaze-dependent,0.6254735094522146,1.0,0.0,0.6643866323476296,1.659872512456595
