,subject,nll,bic,model,alpha,gamma,lam,phi,beta
15,15,191.1263247300816,409.33315147118526,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-free_inh-gaze-dependent,0.2430477403475492,1.0,0.4915331107019844,0.5728411888944015,2.168695404514462
