,subject,nll,bic,model,alpha,gamma,theta,lam,phi,beta
20,20,40.885133916597894,114.26687024642231,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-free_inh-free,0.2654684294705277,1.0,0.8318083322163285,0.16562454877133667,0.31361264530596966,10.0
