,subject,nll,bic,model,alpha,gamma,theta,lam,phi,beta
22,22,132.5884896675249,297.6735817482763,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-free_inh-free,0.19007971203483326,1.0,0.6140800398354248,0.052265504456143884,0.6812524671292639,2.98526020462148
