,subject,nll,bic,model,alpha,gamma,theta,lam,phi,beta
9,9,51.95963447869024,136.415871370607,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-free_inh-free,0.22832751853349964,1.0,0.6440832930856796,0.25579077976580417,0.6203929489762502,4.724250302393743
