,subject,nll,bic,model,alpha,gamma,theta,lam,phi,beta
33,33,131.28050217884015,295.05760677090683,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-free_inh-free,0.47036150860352843,0.5747698293350993,0.7738131225657983,0.07155717603393205,0.7951108153858588,2.3660887965836555
