,subject,nll,bic,model,w_p,theta,lam,phi,wd,beta
11,11,95.34646681377109,223.1895360407687,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-gaze-dependent_inh-distance-dependent,0.799461246458944,0.6407368908083522,0.7812507181701427,6.115225600965143e-06,34.27239689209174,6.781713668331774
