,subject,nll,bic,model,w_p,theta,lam,phi,wd,beta
36,36,96.8616745979566,226.2199516091397,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-gaze-dependent_inh-distance-dependent,0.857417376747439,0.6909933690431972,0.08312701694927169,0.00021542669204134763,40.66547479695623,10.0
