,subject,nll,bic,model,w_p,theta,lam,phi,wd,beta
18,18,111.10476677425115,254.70613596172882,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-gaze-dependent_inh-distance-dependent,0.7027066137783434,0.8655934342185997,0.784946766212434,1.1538729747714293e-05,6.58833687045194,8.761092052747186
