,subject,nll,bic,model,w_p,theta,lam,phi,wd,beta
17,17,124.21899115989302,280.93458473301257,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-gaze-dependent_inh-distance-dependent,0.673242963332842,0.6278578331731214,0.8071841652196129,1.268290971156016e-06,41.30055014688293,4.585398475402776
