,subject,nll,bic,model,w_p,theta,lam,phi,wd,beta
31,31,33.25445306655073,99.00550854632797,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-gaze-dependent_inh-distance-dependent,1.0,0.6221020173325499,0.0,0.0001512992780171421,44.98909720009133,9.999212572492821
