,subject,nll,bic,model,w_p,theta,lam,phi,wd,beta
13,13,90.95262388749876,214.40185018822405,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-gaze-dependent_inh-distance-dependent,0.6687177280988306,0.2249544694267637,0.8570057225510133,2.1630459836382938e-05,47.53296192159415,2.529498105975941
