,subject,nll,bic,model,w_p,theta,lam,phi,wd,beta
2,2,91.00253260726357,214.50166762775368,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-gaze-dependent_inh-distance-dependent,0.9165345753186366,0.8126145699686876,0.6594965865902259,0.0001377395139293179,47.21636666168338,9.919591307084685
