,subject,nll,bic,model,w_p,theta,lam,phi,wd,beta
37,37,104.45793857000513,241.41247955323678,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-gaze-dependent_inh-distance-dependent,0.6759809179677357,0.5113059763607867,0.6980074841862007,3.845266745808929e-06,9.189915773811055,4.55893070238851
