,subject,nll,bic,model,w_p,theta,lam,phi,wd,beta
20,20,50.41934479619251,133.33529200561154,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-gaze-dependent_inh-distance-dependent,0.9899652202028347,0.5571127513162839,0.02107320554246809,0.0001330814282940944,46.449766528607434,9.993763342684266
