,subject,nll,bic,model,w_p,eta,theta,lam,phi,beta
41,41,143.61132917162035,319.71926075646724,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-free_inh-gaze-dependent,0.4943121983278428,1.0,0.22339653987808933,0.7340279780611353,0.0,4.744308206086196
