,subject,nll,bic,model,w_p,eta,theta,lam,phi,beta
14,14,145.51168015753126,323.51996272828904,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-free_inh-gaze-dependent,0.5589762455208583,1.0,0.5802604089154366,0.7335319596634051,0.0,8.531211796939612
