,subject,nll,bic,model,w_p,eta,theta,lam,phi,beta
13,13,88.08819914315407,208.67300069953467,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-free_inh-gaze-dependent,0.644922566032237,0.6852059006456225,0.292290828372963,0.9040514734805106,0.0,5.46652049696825
