,subject,nll,bic,model,w_p,eta,theta,lam,phi,beta
38,38,121.34274743186022,275.18209727694693,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-free_inh-gaze-dependent,0.5432741215939443,0.9494183493472333,0.6456735643276763,0.8575294128615726,0.0,9.864043084393618
