,subject,nll,bic,model,w_p,eta,theta,lam,phi,beta
35,35,161.8180014876395,356.1326053885055,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-free_inh-gaze-dependent,0.8138385802409268,0.6225353035079412,0.6783459048726063,0.9100737407574712,0.0,5.870473464158847
