,subject,nll,bic,model,w_p,eta,theta,lam,phi,beta
36,36,98.14770917443104,228.7920207620886,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-gaze-dependent_inh-gaze-dependent,0.8629715831840356,1.0,0.6970484088350586,0.0798669010588999,0.0,10.0
