,subject,nll,bic,model,w_p,eta,theta,lam,phi,beta
14,14,150.5861729841306,333.6689483814877,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-gaze-dependent_inh-gaze-dependent,0.5715717810036708,1.0,0.5518143485643602,0.7058729162262977,0.0,3.9554585920112895
