,subject,nll,bic,model,w_p,eta,theta,lam,phi,beta
39,39,131.75977597581294,296.0161543648524,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-gaze-dependent_inh-gaze-dependent,0.37226041601882953,1.0,0.7022860551426314,0.6662922281770687,0.0,7.5886842329446775
