,subject,nll,bic,model,w_p,eta,theta,lam,phi,beta
6,6,107.62994786628741,247.75649814580134,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-gaze-dependent_inh-gaze-dependent,0.4193240510643796,1.0,0.8176100824089907,0.15199706552493158,0.0,10.0
