,subject,nll,bic,model,w_p,eta,theta,lam,phi,beta
0,0,116.91149554407707,266.31959350138067,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-gaze-dependent_inh-gaze-dependent,0.6500073324825499,1.0,0.26945536971141276,0.3099087699123099,0.0,5.3146315380304
