,subject,nll,bic,model,w_p,theta,phi,wd,beta
2,2,136.06096824674657,299.2024385045152,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.8805980655668949,0.7737722793902947,3.387064067668859e-05,45.100627444801425,2.824223942120574
