,subject,nll,bic,model,w_p,theta,phi,wd,beta
38,38,174.48337355584772,376.0472491227175,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.5289420709305946,0.5973291325787595,1.5879119753145013e-07,32.933404561639975,2.1296862614393155
