,subject,nll,bic,model,w_p,theta,phi,wd,beta
32,32,239.07708198974103,505.23466599050414,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.9071160895220883,0.9677820814661761,0.01751195947768991,48.557894971144364,2.5934809855243657e-13
