,subject,nll,bic,model,w_p,theta,phi,wd,beta
43,43,184.30055102558356,395.6816040621892,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.3322885239989237,0.0,8.807139451729974e-07,32.021099072796865,1.3880988875109543
