,subject,nll,bic,model,w_p,theta,phi,wd,beta
31,31,351.3793230101609,729.8391480313438,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.997759518545598,0.9761539999246853,0.9986650633369815,1.0002968313088678,0.0009763732157582034
