,subject,nll,bic,model,w_p,theta,phi,wd,beta
21,21,994.7166071735041,2016.5137163580305,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.6345772144716222,0.9950320346679258,0.8812626065294672,1.3615131459154526,8.348181785279134
