,subject,nll,bic,model,w_p,theta,phi,wd,beta
11,11,150.2427427031878,327.56598741739765,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.7726160866142082,0.5308943668184236,6.851268259736248e-08,31.912682528481657,2.5482353671761304
