,subject,nll,bic,model,w_p,theta,phi,wd,beta
39,39,232.951366571291,492.9832351536041,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.458917380414011,0.9741545465294182,0.9829300592806668,30.657911774712936,6.492299629557002e-07
