,subject,nll,bic,model,w_p,theta,phi,wd,beta
24,24,245.11794862667122,517.3163992643646,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.7325451600039825,0.9917071661428369,0.18304856500243993,9.673844393348697,1.1866487888191313e-13
