,subject,nll,bic,model,w_p,theta,phi,wd,beta
34,34,190.973067162691,409.02663633640407,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.5974375225150759,0.5702665034280477,2.2859696554266075e-05,46.730232148055876,1.049624364755252
