,subject,nll,bic,model,w_p,theta,phi,wd,beta
5,5,185.39000038083387,397.8605027726898,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.883587881957522,0.5300236276723522,1.7857813800437457e-05,45.43624323493421,1.2098562183886437
