,subject,nll,bic,model,w_p,theta,phi,wd,beta
13,13,1160.5027458690693,2348.0859937491605,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.5613912345555175,0.9833382609483643,0.3339890622691648,3.276889204458179,9.49472951093707
