,subject,nll,bic,model,w_p,theta,phi,wd,beta
15,15,180.50699800675653,388.09449802453514,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.8574487065617526,0.47650077904538946,1.6036018453546102e-05,48.13816012241679,1.8697417014565267
