,subject,nll,bic,model,w_p,theta,phi,wd,beta
8,8,165.27351446763828,357.62753094629863,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.8808787854119455,0.7435857319055382,1.3282991916846453e-05,40.737805829627305,1.9833489550387102
