,subject,nll,bic,model,w_p,theta,phi,wd,beta
7,7,159.2554541203437,345.5914102517095,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.48569768396428764,0.6827151079256163,6.886760112657657e-06,49.47186201279931,1.8439592125146096
