,subject,nll,bic,model,w_p,theta,phi,wd,beta
9,9,247.18708995133713,521.4546819136964,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.7448968508489209,0.8168264078003562,0.870949234737618,15.895273171215155,0.0
