,subject,nll,bic,model,w_p,theta,phi,wd,beta
19,19,192.89745458825942,412.8754111875409,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.5656100596602959,0.32400955473501264,1.6132928310014688e-05,28.482683564883732,0.9690703851245976
