,subject,nll,bic,model,w_p,theta,phi,wd,beta
30,30,247.18708995133713,521.4546819136964,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.7430384667741843,0.9904871565380029,0.8530628865510744,20.36192570951435,0.0
