,subject,nll,bic,model,alpha,gamma,theta,phi,beta
31,31,61.490047390751386,150.06059679252488,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-free,0.046856688430448205,1.0,0.7214094075993557,0.0,1.540637680666807
