,subject,nll,bic,model,alpha,gamma,theta,phi,beta
18,18,117.51724328204898,262.11498857512004,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-free,0.37946935525735864,0.5211503603848825,0.8449092435901708,0.0,1.1767788686488914
