,subject,nll,bic,model,alpha,gamma,theta,phi,beta
22,22,177.1116659522345,381.30383391549105,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-free,0.22853238158201553,1.0,0.6198772388855899,0.0,0.6707657993775161
