,subject,nll,bic,model,alpha,gamma,theta,phi,beta
16,16,144.48164614850194,316.04379430802595,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-free,0.6963729683327203,0.6664140033913777,0.8849193708743905,0.0,0.18174468882744174
