,subject,nll,bic,model,alpha,gamma,theta,phi,beta
10,10,166.64880472460823,360.37811146023853,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-free,0.057936524943575,1.0,0.6362986918471463,0.0,1.3224541458602506
